,id,status,viralParams,pop,tau,phase
1226,1226,R,R,"[1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9453741145869133, 0.9453741145869133, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9951306469335932, 0.9951306469335932, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997]",13.0,12.0
1227,1227,R,R,"[1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 0.9951306469335934, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 0.8105401314939551, 0.8105401314939551, 0.8532001384146896, 1.0475059441406245, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 0.770013124919257, 0.770013124919257, 0.8981054088575676, 0.9453741145869133, 0.8981054088575676, 0.9453741145869133, 0.8981054088575676, 0.8981054088575676, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.9951306469335931, 0.9951306469335931, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 0.9951306469335931, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.1026378359374993, 1.0475059441406243]",24.0,23.0
1228,1228,S,,[],0.0,94.0
1229,1229,S,,[],0.0,89.0
1230,1230,S,,[],0,0
1231,1231,S,,[],0,0
1232,1232,R,F,"[0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.014999999999999993, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 0.001499999999999999, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]",116.0,115.0
1233,1233,S,,[],0.0,88.0
1234,1234,S,,[],0.0,56.0
1235,1235,S,,[],0,0
1236,1236,S,,[],0.0,69.0
1237,1237,S,,[],0,0
1238,1238,S,,[],0.0,31.0
1239,1239,R,R,"[1.4249999999999998, 1.2217593749999995, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 0.9951306469335932, 0.9951306469335932, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.0475059441406247, 0.9453741145869137, 0.9453741145869137, 0.9951306469335933, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994]",10.0,9.0
1240,1240,R,R,"[0.7700131249192572, 0.8532001384146894, 0.6949368452396296, 0.810540131493955, 0.810540131493955, 0.7315124686732943, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.8532001384146894, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.8981054088575678, 0.8981054088575678, 0.8532001384146894, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9951306469335931, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.995130646933593, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 0.9453741145869134, 0.9453741145869134, 0.9951306469335931, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.0475059441406243, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 0.8532001384146894, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 0.8981054088575676, 0.8981054088575676, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869136, 0.9453741145869136, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993]",50.0,49.0
1241,1241,S,,[],0.0,84.0
1242,1242,R,R,"[0.8532001384146896, 0.8532001384146896, 0.8532001384146896, 0.8532001384146896, 0.9453741145869137, 0.9453741145869137, 0.9453741145869137, 0.9951306469335934, 0.8981054088575681, 0.8981054088575681, 0.9951306469335934, 1.1026378359374993, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.8532001384146892, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.8981054088575676, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.8981054088575676, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.8532001384146892, 0.8532001384146892, 0.8532001384146892, 0.8532001384146892, 0.8981054088575676, 0.8981054088575676, 0.9951306469335933, 0.9951306469335933, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.8981054088575678, 0.810540131493955, 0.810540131493955, 1.0475059441406245, 0.9453741145869136, 1.0475059441406245]",64.0,63.0
1243,1243,S,,[],0,0
1244,1244,S,,[],0,0
1245,1245,S,,[],0,0
1246,1246,R,R,"[0.8981054088575683, 0.9453741145869139, 0.8981054088575683, 0.9951306469335937, 0.9951306469335937, 0.945374114586914, 0.945374114586914, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.1026378359374995, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 0.9951306469335933]",35.0,34.0
1247,1247,S,,[],0.0,73.0
1248,1248,S,,[],0.0,71.0
1249,1249,S,,[],0.0,72.0
1250,1250,S,,[],0,0
1251,1251,S,,[],0.0,88.0
1252,1252,S,,[],0.0,36.0
1253,1253,S,,[],0,0
1254,1254,S,,[],0.0,35.0
1255,1255,S,,[],0,0
1256,1256,S,,[],0.0,66.0
1257,1257,S,,[],0,0
1258,1258,S,,[],0.0,115.0
1259,1259,S,,[],0,0
1260,1260,S,,[],0,0
1261,1261,S,,[],0.0,28.0
1262,1262,S,,[],0,0
1263,1263,S,,[],0.0,75.0
1264,1264,S,,[],0.0,51.0
1265,1265,S,,[],0.0,29.0
1266,1266,S,,[],0,0
1267,1267,S,,[],0,0
1268,1268,S,,[],0,0
1269,1269,S,,[],0.0,60.0
1270,1270,S,,[],0,0
1271,1271,S,,[],0,0
1272,1272,S,,[],0.0,74.0
1273,1273,S,,[],0.0,92.0
1274,1274,S,,[],0.0,39.0
1275,1275,S,,[],0,0
1276,1276,S,,[],0,0
1277,1277,R,R,"[1.2217593749999995, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406245, 1.0475059441406245, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.770013124919257, 0.8105401314939548, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.0475059441406245, 1.0475059441406245, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.8532001384146893, 1.1026378359374993, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.898105408857568, 0.898105408857568, 0.898105408857568, 1.1026378359374995, 1.1026378359374995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.3537499999999998]",57.0,56.0
1278,1278,S,,[],0.0,118.0
1279,1279,R,R,"[1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 0.8532001384146896, 0.898105408857568, 0.898105408857568, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 1.1026378359374995, 1.1026378359374995, 0.8981054088575678, 0.8981054088575678, 0.8981054088575678, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 0.9951306469335933, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 1.0475059441406247, 1.0475059441406247, 0.9951306469335934, 1.0475059441406247, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406247, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 0.9951306469335933, 1.1606714062499996, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682, 0.8981054088575682]",18.0,17.0
1280,1280,S,,[],0,0
1281,1281,S,,[],0,0
1282,1282,R,F,"[0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 0.0014999999999999992, 0.0014999999999999992, 0.0014999999999999992, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5]",4.0,3.0
1283,1283,R,R,"[1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1026378359374995, 1.2860624999999997, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.8105401314939549, 0.8105401314939549, 0.9453741145869134, 0.995130646933593, 0.9951306469335931, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997]",4.0,3.0
